Expediente,Fecha,Nombre,Link
CFP 21029/2018,10/11/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9517632&tipo=corrupcion-administrativa
CFP 21029/2018,02/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9434306&tipo=corrupcion-administrativa
CFP 21029/2018,08/09/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9376210&tipo=corrupcion-administrativa
CFP 21029/2018,08/09/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9376261&tipo=corrupcion-administrativa
CFP 21029/2018,05/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9296480&tipo=corrupcion-administrativa
CFP 21029/2018,31/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9287711&tipo=corrupcion-administrativa
CFP 21029/2018,20/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9254136&tipo=corrupcion-administrativa
CFP 21029/2018,02/06/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9173984&tipo=corrupcion-administrativa
CFP 21029/2018,02/06/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9174064&tipo=corrupcion-administrativa
CFP 21029/2018,22/05/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9161037&tipo=corrupcion-administrativa
CFP 21029/2018,22/05/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9160980&tipo=corrupcion-administrativa
CFP 21029/2018,06/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9097105&tipo=corrupcion-administrativa
CFP 21029/2018,18/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9034495&tipo=corrupcion-administrativa
CFP 21029/2018,18/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9034485&tipo=corrupcion-administrativa
CFP 21029/2018,12/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9018550&tipo=corrupcion-administrativa
CFP 21029/2018,13/01/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8976403&tipo=corrupcion-administrativa
CFP 21029/2018,17/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8924247&tipo=corrupcion-administrativa
CFP 21029/2018,09/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8892004&tipo=corrupcion-administrativa
CFP 21029/2018,25/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8837612&tipo=corrupcion-administrativa
CFP 21029/2018,25/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8840645&tipo=corrupcion-administrativa
CFP 21029/2018,05/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7681060&tipo=corrupcion-administrativa
CFP 20333/2018,23/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7996901&tipo=corrupcion-administrativa
CFP 20332/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8372595&tipo=corrupcion-administrativa
CFP 19471/2018,10/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8681504&tipo=corrupcion-administrativa
CFP 18986/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8372489&tipo=corrupcion-administrativa
CFP 18986/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8372490&tipo=corrupcion-administrativa
CFP 18759/2018,17/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11502377&tipo=corrupcion-administrativa
CFP 18590/2018,04/11/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=14151070&tipo=corrupcion-administrativa
CFP 18590/2018,21/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9049915&tipo=corrupcion-administrativa
CFP 18590/2018,18/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9034924&tipo=corrupcion-administrativa
CFP 18590/2018,23/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8947768&tipo=corrupcion-administrativa
CFP 18590/2018,21/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8840717&tipo=corrupcion-administrativa
CFP 18590/2018,21/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8840718&tipo=corrupcion-administrativa
CFP 18590/2018,19/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8818951&tipo=corrupcion-administrativa
CFP 18590/2018,08/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8790545&tipo=corrupcion-administrativa
CFP 18590/2018,29/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8747229&tipo=corrupcion-administrativa
CFP 18590/2018,30/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8638128&tipo=corrupcion-administrativa
CFP 18590/2018,30/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8638365&tipo=corrupcion-administrativa
CFP 18590/2018,07/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7689666&tipo=corrupcion-administrativa
CFP 18559/2018,23/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7996799&tipo=corrupcion-administrativa
CFP 18362/2018,14/06/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,scp/include/showFile.php?acc=showFAR&id=12740008&tipo=corrupcion-administrativa
CFP 18362/2018,06/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9098397&tipo=corrupcion-administrativa
CFP 17793/2018,23/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8606846&tipo=corrupcion-administrativa
CFP 16498/2018,30/04/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9143143&tipo=corrupcion-administrativa
CFP 16498/2018,28/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8300323&tipo=corrupcion-administrativa
CFP 15635/2018,28/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7778414&tipo=corrupcion-administrativa
CFP 15635/2018,26/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7640015&tipo=corrupcion-administrativa
CFP 15498/2018,24/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7658900&tipo=corrupcion-administrativa
CFP 15498/2018,10/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7656667&tipo=corrupcion-administrativa
CFP 15498/2018,04/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7655069&tipo=corrupcion-administrativa
CFP 14798/2018,05/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8328307&tipo=corrupcion-administrativa
CFP 14623/2018,06/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8056903&tipo=corrupcion-administrativa
CFP 14411/2018,29/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8508170&tipo=corrupcion-administrativa
CFP 14065/2018,03/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7908442&tipo=corrupcion-administrativa
CFP 14065/2018,13/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7818884&tipo=corrupcion-administrativa
CFP 14065/2018,27/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7770960&tipo=corrupcion-administrativa
CFP 14065/2018,20/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7736914&tipo=corrupcion-administrativa
CFP 13820/2018,07/06/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=11764301&tipo=corrupcion-administrativa
CFP 13820/2018,15/03/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=11500131&tipo=corrupcion-administrativa
CFP 13820/2018,18/03/2021,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=9724814&tipo=corrupcion-administrativa
CFP 13820/2018,18/03/2021,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=9724812&tipo=corrupcion-administrativa
CFP 13820/2018,23/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8498967&tipo=corrupcion-administrativa
CFP 13820/2018,02/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8313126&tipo=corrupcion-administrativa
CFP 13820/2018,23/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7995342&tipo=corrupcion-administrativa
CFP 13820/2018,13/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7831775&tipo=corrupcion-administrativa
CFP 13820/2018,14/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7713384&tipo=corrupcion-administrativa
CFP 13820/2018,26/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7639537&tipo=corrupcion-administrativa
CFP 13777/2018,12/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7312482&tipo=corrupcion-administrativa
CFP 13706/2018,04/11/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10249373&tipo=corrupcion-administrativa
CFP 13686/2018,09/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7454769&tipo=corrupcion-administrativa
CFP 13082/2018,04/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7276884&tipo=corrupcion-administrativa
CFP 12972/2018,20/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7487166&tipo=corrupcion-administrativa
CFP 12972/2018,30/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7403240&tipo=corrupcion-administrativa
CFP 12972/2018,30/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7402619&tipo=corrupcion-administrativa
CFP 12761/2018,03/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7271273&tipo=corrupcion-administrativa
CCC 12321/2018,08/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7930374&tipo=corrupcion-administrativa
CCC 12321/2018,15/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7833115&tipo=corrupcion-administrativa
CCC 11796/2018,31/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9752686&tipo=corrupcion-administrativa
CFP 11440/2018,29/08/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=13914233&tipo=corrupcion-administrativa
CFP 11440/2018,09/09/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10108559&tipo=corrupcion-administrativa
CFP 11345/2018,04/10/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=10172123&tipo=corrupcion-administrativa
CFP 11345/2018,18/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7727121&tipo=corrupcion-administrativa
CFP 11343/2018,12/02/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=9014969&tipo=corrupcion-administrativa
CFP 11343/2018,04/12/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=8988348&tipo=corrupcion-administrativa
CFP 11343/2018,15/07/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=8428796&tipo=corrupcion-administrativa
CFP 11343/2018,20/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7737247&tipo=corrupcion-administrativa
CFP 11343/2018,11/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7656831&tipo=corrupcion-administrativa
CFP 11343/2018,26/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7389218&tipo=corrupcion-administrativa
CFP 11343/2018,16/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7031194&tipo=corrupcion-administrativa
CFP 11240/2018,24/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8613467&tipo=corrupcion-administrativa
CFP 11119/2018,18/08/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10948905&tipo=corrupcion-administrativa
CFP 11026/2018,05/10/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12101321&tipo=corrupcion-administrativa
CFP 11026/2018,09/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11474082&tipo=corrupcion-administrativa
CFP 11026/2018,17/06/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9930875&tipo=corrupcion-administrativa
CFP 10854/2018,09/05/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12625128&tipo=corrupcion-administrativa
CFP 10854/2018,18/04/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12563996&tipo=corrupcion-administrativa
CFP 10854/2018,21/03/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12497011&tipo=corrupcion-administrativa
CFP 10854/2018,07/03/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12451556&tipo=corrupcion-administrativa
CFP 10854/2018,08/02/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12374276&tipo=corrupcion-administrativa
CFP 10730/2018,13/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9316614&tipo=corrupcion-administrativa
